Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPosition
329,20782,Emanuel Hall,WAS,null,24,WR,WR129,1390,1390,1390,1390,1390,274
330,21211,Patrick Laird,MIA,14,26,RB,RB107,null,null,null,null,null,275
331,20013,Cedrick Wilson Jr.,DAL,14,26,WR,WR130,null,null,null,null,null,276
332,20011,Javon Wims,CHI,13,27,WR,WR131,null,null,null,null,null,277
333,20876,Jakobi Meyers,NE,14,25,WR,WR132,null,null,null,null,null,278
334,16326,Seth Roberts,CAR,null,31,WR,WR133,null,null,null,null,null,279
335,20768,Myles Gaskin,MIA,14,25,RB,RB108,null,null,null,null,null,280
336,21142,Olamide Zaccheaus,ATL,6,24,WR,WR134,null,null,null,null,null,281
337,20820,Andy Isabella,ARI,12,25,WR,WR135,null,null,null,null,null,282
338,19023,Mack Hollins,MIA,8,28,WR,WR136,null,null,null,null,null,283
339,20079,Trey Quinn,JAX,null,26,WR,WR137,1273,1273,1273,1273,1273,284
340,20900,Qadree Ollison,ATL,6,25,RB,RB109,null,null,null,null,null,285
341,21754,Donovan Peoples-Jones,CLE,13,23,WR,WR138,null,null,null,null,null,286
342,21723,James Proche II,BAL,8,25,WR,WR139,null,null,null,null,null,287
343,21739,Van Jefferson,LAR,11,25,WR,WR140,null,null,null,null,null,288
344,16276,Bennie Fowler,NO,null,30,WR,WR141,746,746,746,746,746,289
345,19979,Jordan Wilkins,IND,13,27,RB,RB110,null,null,null,null,null,290
346,20835,KeeSean Johnson,ARI,6,25,WR,WR142,null,null,null,null,null,291
347,21681,Justin Herbert,LAC,7,24,QB,QB34,null,null,null,null,null,292
348,1658,Greg Olsen,SEA,null,37,TE,TE23,null,null,null,null,null,293
349,21743,Lynn Bowden Jr.,MIA,14,24,WR,WR143,null,null,null,null,null,294
350,21718,Joe Reed,LAC,null,24,WR,WR144,433,433,433,433,433,295
351,19238,Taysom Hill,NO,6,31,QB,QB35,null,null,null,null,null,296
352,11488,Jimmy Graham,CHI,null,35,TE,TE24,343,343,343,343,343,297
353,21729,Quintez Cephus,DET,9,24,WR,WR145,null,null,null,null,null,298
354,19172,Zach Pascal,IND,14,27,WR,WR146,null,null,null,null,null,299
355,19854,Dante Pettis,SF,null,26,WR,WR147,312,312,312,312,312,300
356,20250,Robert Foster,GB,10,27,WR,WR148,null,null,null,null,null,301
357,20939,David Sills V,NYG,10,25,WR,WR149,1445,1445,1445,1445,1445,302
358,20952,Jace Sternberger,GB,7,25,TE,TE25,null,null,null,null,null,303
359,20360,Jeff Wilson Jr.,SF,6,26,RB,RB111,null,null,null,null,null,304
360,21765,JaMycal Hasty,SF,6,25,RB,RB112,null,null,null,null,null,305
361,20949,Irv Smith Jr.,MIN,7,23,TE,TE26,null,null,null,null,null,306
362,20077,Richie James,SF,10,26,WR,WR150,null,null,null,null,null,307
363,19080,Noah Brown,DAL,null,26,WR,WR151,311,311,311,311,311,308
364,20810,Travis Homer,SEA,9,23,RB,RB113,null,null,null,null,null,309
365,18666,Duke Williams,BUF,null,28,WR,WR152,1008,1008,1008,1008,1008,310
366,21132,Chandler Cox,MIA,null,25,FB,RB114,null,null,null,null,null,311
367,19910,Ian Thomas,CAR,null,25,TE,TE27,445,445,445,445,445,312
368,16797,T.J. Yeldon,BUF,null,28,RB,RB115,null,null,null,null,null,313
369,20038,Braxton Berrios,NYJ,6,26,WR,WR153,null,null,null,null,null,314
370,18935,Gerald Everett,LAR,7,27,TE,TE28,null,null,null,null,null,315
371,18652,C.J. Ham,MIN,7,28,FB,RB116,null,null,null,null,null,316
372,18197,Alex Erickson,CIN,null,29,WR,WR154,372,372,372,372,372,317
373,20850,Dawson Knox,BUF,7,25,TE,TE29,null,null,null,null,null,318
374,16781,Nelson Agholor,LV,14,28,WR,WR155,null,null,null,null,null,319
375,13275,Kyle Rudolph,MIN,null,32,TE,TE30,375,375,375,375,375,320
376,21771,Devin Asiasi,NE,14,24,TE,TE31,null,null,null,null,null,321
377,19280,Cody Hollister,TEN,13,28,WR,WR156,null,null,null,null,null,322
378,8283,Ryan Fitzpatrick,MIA,null,39,QB,QB36,157.1,157.1,157.1,157.1,157.1,323
379,16232,Donte Moncrief,NYJ,null,28,WR,WR157,740,740,740,740,740,324
380,21513,Darrius Shepherd,GB,null,26,WR,WR158,1569,1569,1569,1569,1569,325
381,19098,Isaiah Ford,MIA,null,26,WR,WR159,328,328,328,328,328,326
382,15247,Darren Fells,HOU,null,36,TE,TE32,null,null,null,null,null,327
383,18116,Cody Core,NYG,14,28,WR,WR160,null,null,null,null,null,328
384,21960,Freddie Swain,SEA,9,23,WR,WR161,null,null,null,null,null,329
385,18996,Wayne Gallman,NYG,null,27,RB,RB117,150.4,150.4,150.4,150.4,150.4,330
386,19626,Dare Ogunbowale,JAX,10,27,RB,RB118,null,null,null,null,null,331
387,14918,Tyler Eifert,JAX,null,31,TE,TE33,680,680,680,680,680,332
388,19043,Isaiah McKenzie,BUF,7,27,WR,WR162,null,null,null,null,null,333
389,18926,Zay Jones,LV,7,27,WR,WR163,null,null,null,null,null,334
390,19006,Josh Malone,NYJ,13,26,WR,WR164,null,null,null,null,null,335
391,20566,Dontrell Hilliard,CLE,13,27,RB,RB119,null,null,null,null,null,336
392,16815,Ameer Abdullah,MIN,8,28,RB,RB120,null,null,null,null,null,337
393,21178,Jason Moore Jr.,LAC,7,26,WR,WR165,null,null,null,null,null,338
394,21959,Dezmon Patmon,IND,14,23,WR,WR166,null,null,null,null,null,339
395,21772,Cole Kmet,CHI,10,23,TE,TE34,null,null,null,null,null,340
396,20954,Jarrett Stidham,NE,14,25,QB,QB37,null,null,null,null,null,341
397,16931,Nick Boyle,BAL,8,29,TE,TE35,null,null,null,null,null,342
398,21714,K.J. Osborn,MIN,7,24,WR,WR167,null,null,null,null,null,343
399,20970,John Ursua,SEA,9,28,WR,WR168,null,null,null,null,null,344
400,13887,Travis Benjamin,SF,null,32,WR,WR169,498,498,498,498,498,345
401,20295,Vyncint Smith,NYJ,9,25,WR,WR170,null,null,null,null,null,346
402,21163,Deonte Harris,NO,6,24,WR,WR171,null,null,null,null,null,347
403,16763,Marcus Mariota,LV,6,28,QB,QB38,null,null,null,null,null,348
404,21955,Thaddeus Moss,WAS,10,23,TE,TE36,null,null,null,null,null,349
405,15965,Trey Burton,IND,null,30,TE,TE37,null,null,null,null,null,350
406,19980,Deon Cain,PIT,14,25,WR,WR172,1239,1239,1239,1239,1239,351
407,16656,Logan Thomas,WAS,9,30,TE,TE38,null,null,null,null,null,352
408,16762,Jameis Winston,NO,6,28,QB,QB39,null,null,null,null,null,353
409,21793,Mike Warren II,PHI,null,23,RB,RB121,1611,1611,1611,1611,1611,354
410,16917,C.J. Uzomah,CIN,6,29,TE,TE39,null,null,null,null,null,355
411,20679,KhaDarel Hodge,CLE,6,27,WR,WR173,null,null,null,null,null,356
412,19659,Dan Arnold,ARI,7,27,TE,TE40,null,null,null,null,null,357
413,21831,Jalen Hurts,PHI,14,23,QB,QB40,null,null,null,null,null,358
414,21808,Dalton Keene,NE,14,23,TE,TE41,null,null,null,null,null,359
415,18039,Pharoh Cooper,CAR,null,27,WR,WR174,null,null,null,null,null,360
416,21760,Isaiah Hodgins,BUF,7,23,WR,WR175,1605,1605,1605,1605,1605,361
417,20684,Malik Turner,DAL,6,26,WR,WR176,null,null,null,null,null,362
418,21730,Collin Johnson,JAX,10,24,WR,WR177,null,null,null,null,null,363
419,21737,Tyrie Cleveland,DEN,11,24,WR,WR178,null,null,null,null,null,364
420,18876,David Njoku,CLE,13,25,TE,TE42,null,null,null,null,null,365
421,14789,Jamize Olawale,DAL,null,33,FB,RB122,null,null,null,null,null,366
422,21593,D'Ernest Johnson,CLE,13,26,RB,RB123,null,null,null,null,null,367
423,16933,James O'Shaughnessy,JAX,10,30,TE,TE43,null,null,null,null,null,368
424,19811,Marcell Ateman,LV,null,27,WR,WR179,1153,1153,1153,1153,1153,369
425,19072,Alex Armah,CAR,null,27,FB,RB124,413,413,413,413,413,370
426,20990,Trayveon Williams,CIN,10,24,RB,RB125,null,null,null,null,null,371
427,15100,Jordan Reed,SF,null,31,TE,TE44,null,null,null,null,null,372
428,16593,Cameron Brate,TB,9,30,TE,TE45,null,null,null,null,null,373
429,19067,Jeremy Sprinkle,WAS,7,27,TE,TE46,null,null,null,null,null,374
430,18041,Tyler Ervin,GB,null,28,RB,RB126,null,null,null,null,null,375
431,20582,Chad Beebe,MIN,null,27,WR,WR180,1347,1347,1347,1347,1347,376
432,722,Jason Witten,LV,null,39,TE,TE47,null,null,null,null,null,377
433,19281,Jacob Hollister,SEA,8,28,TE,TE48,null,null,null,null,null,378
434,20150,Byron Pringle,KC,10,28,WR,WR181,null,null,null,null,null,379
435,17218,DeAndre Carter,HOU,7,29,WR,WR182,null,null,null,null,null,380
436,20081,Trent Sherfield,ARI,14,26,WR,WR183,null,null,null,null,null,381
437,21675,Tyler Johnson,TB,9,23,WR,WR184,null,null,null,null,null,382
438,20057,Auden Tate,CIN,6,25,WR,WR185,null,null,null,null,null,383
439,19989,Daniel Carlson,LV,8,27,K,K18,null,null,null,null,null,384
440,20819,Alec Ingold,LV,14,25,FB,RB127,null,null,null,null,null,385
441,21227,Andrew Beck,DEN,11,25,TE,TE49,null,null,null,null,null,386
442,21114,Austin Seibert,CLE,9,25,K,K19,null,null,null,null,null,387
443,19296,Anthony Firkser,TEN,6,27,TE,TE50,null,null,null,null,null,388
444,19191,P.J. Walker,CAR,13,27,QB,QB41,null,null,null,null,null,389
445,20703,John Wolford,LAR,11,26,QB,QB42,null,null,null,null,null,390
446,13961,Randy Bullock,CIN,13,32,K,K20,null,null,null,null,null,391
447,20053,Kyle Allen,WAS,10,26,QB,QB43,null,null,null,null,null,392
448,19491,Robert Tonyan,GB,13,28,TE,TE51,null,null,null,null,null,393
449,11565,Andre Roberts,BUF,null,34,WR,WR186,315,315,315,315,315,394
450,2982,Stephen Gostkowski,TEN,null,38,K,K21,null,null,null,null,null,395
451,20144,Michael Badgley,LAC,null,26,K,K22,1283,1283,1283,1283,1283,396
452,15239,Vance McDonald,PIT,null,31,TE,TE52,null,null,null,null,null,397
453,20925,Riley Ridley,CHI,null,25,WR,WR187,1441,1441,1441,1441,1441,398
454,21758,KJ Hill Jr.,LAC,null,24,WR,WR188,null,null,null,null,null,399
455,17139,Josh Lambo,JAX,null,31,K,K23,396,396,396,396,396,400
456,20033,Jason Sanders,MIA,14,26,K,K24,null,null,null,null,null,401
457,18931,Adam Shaheen,MIA,14,27,TE,TE53,null,null,null,null,null,402
458,21519,Joey Slye,CAR,9,26,K,K25,null,null,null,null,null,403
459,22112,Rodrigo Blankenship,IND,14,25,K,K26,null,null,null,null,null,404
460,8750,Ryan Succop,TB,9,35,K,K27,null,null,null,null,null,405
461,18735,Sam Ficken,NYJ,13,29,K,K28,null,null,null,null,null,406
462,22108,Tyler Bass,BUF,7,25,K,K29,null,null,null,null,null,407
463,19109,Elijah McGuire,DAL,null,27,RB,RB128,null,null,null,null,null,408
464,20040,Trenton Cannon,CAR,13,27,RB,RB129,null,null,null,null,null,409
465,21848,Artavis Pierce,CHI,null,25,RB,RB130,null,null,null,null,null,410
466,20149,Eddy Piñeiro,CHI,6,26,K,K30,null,null,null,null,null,411
467,19200,C.J. Board,NYG,null,28,WR,WR189,462,462,462,462,462,412
468,18617,Elijhaa Penny,NYG,10,28,RB,RB131,null,null,null,null,null,413
469,10333,Graham Gano,NYG,10,35,K,K31,null,null,null,null,null,414
470,19903,Jordan Akins,HOU,10,30,TE,TE54,null,null,null,null,null,415
471,20075,Josh Adams,NYJ,6,25,RB,RB132,null,null,null,null,null,416
472,22154,Samuel Sloman,LAR,null,24,K,K32,1773,1773,1773,1773,1773,417
473,12841,Andy Dalton,DAL,6,34,QB,QB44,null,null,null,null,null,418
474,14867,Dustin Hopkins,WAS,null,31,K,K33,393,393,393,393,393,419
475,20318,Buddy Howell,HOU,null,26,RB,RB133,437,437,437,437,437,420
476,21783,Harrison Bryant,CLE,13,24,TE,TE55,null,null,null,null,null,421
477,18070,Wendell Smallwood,PIT,null,28,RB,RB134,null,null,null,null,null,422
478,16954,Nick O'Leary,LV,null,29,TE,TE56,null,null,null,null,null,423
479,6739,Alex Smith,WAS,null,37,QB,QB45,null,null,null,null,null,424
480,19961,Ray-Ray McCloud,PIT,6,25,WR,WR190,null,null,null,null,null,425
481,20982,Kerrith Whyte Jr.,DET,null,25,RB,RB135,null,null,null,null,null,426
482,21798,Josiah Deguara,GB,13,25,TE,TE57,null,null,null,null,null,427
483,15378,Levine Toilolo,NYG,null,30,TE,TE58,null,null,null,null,null,428
484,19981,Daurice Fountain,IND,null,26,WR,WR191,386,386,386,386,386,429
485,20487,Brandon Powell,ATL,11,26,WR,WR192,null,null,null,null,null,430
486,21717,Jauan Jennings,SF,6,24,WR,WR193,null,null,null,null,null,431
487,19950,Will Dissly,SEA,9,25,TE,TE59,null,null,null,null,null,432
488,18985,Amara Darboh,PIT,null,28,WR,WR194,null,null,null,null,null,433
489,19779,Brandon Zylstra,CAR,13,29,WR,WR195,null,null,null,null,null,434
490,21786,Adam Trautman,NO,6,25,TE,TE60,null,null,null,null,null,435
491,21310,Khari Blasingame,TEN,10,25,RB,RB136,null,null,null,null,null,436
492,21837,J.J. Taylor,NE,14,24,RB,RB137,null,null,null,null,null,437
493,19920,Dalton Schultz,DAL,7,25,TE,TE61,null,null,null,null,null,438
494,20779,Will Grier,CAR,7,27,QB,QB46,null,null,null,null,null,439
495,16816,Maxx Williams,ARI,12,28,TE,TE62,null,null,null,null,null,440
496,21855,Raymond Calais,LAR,null,24,RB,RB138,1625,1625,1625,1625,1625,441
497,18019,Nick Vannett,DEN,6,29,TE,TE63,null,null,null,null,null,442
498,21295,Nsimba Webster,LAR,10,26,WR,WR196,null,null,null,null,null,443
499,16903,MyCole Pruitt,TEN,null,30,TE,TE64,515,515,515,515,515,444
500,18900,Mo Alie-Cox,IND,14,28,TE,TE65,null,null,null,null,null,445
501,18018,Jacoby Brissett,IND,13,29,QB,QB47,null,null,null,null,null,446
502,16378,Keith Smith,ATL,6,30,FB,RB139,null,null,null,null,null,447
503,13370,Luke Stocker,ATL,null,33,TE,TE66,633,633,633,633,633,448
504,18030,Chris Moore,BAL,null,28,WR,WR197,932,932,932,932,932,449
505,19410,Ricky Seals-Jones,KC,10,27,TE,TE67,null,null,null,null,null,450
506,21678,Brycen Hopkins,LAR,11,25,TE,TE68,null,null,null,null,null,451
507,16768,Kevin White,SF,6,28,WR,WR198,null,null,null,null,null,452
508,19021,Chad Hansen,HOU,6,27,WR,WR199,null,null,null,null,null,453
509,21078,Jeff Smith,NYJ,6,25,WR,WR200,null,null,null,null,null,454
510,21312,Alexander Hollins,MIN,null,25,WR,WR201,1541,1541,1541,1541,1541,455
511,20069,Ryan Izzo,NE,null,26,TE,TE69,353,353,353,353,353,456
512,15126,Theo Riddick,LV,null,30,RB,RB140,693,693,693,693,693,457
513,15694,Case Keenum,CLE,7,34,QB,QB48,null,null,null,null,null,458
514,20884,Foster Moreau,LV,8,24,TE,TE70,null,null,null,null,null,459
515,20905,Donald Parham Jr.,LAC,7,24,TE,TE71,null,null,null,null,null,460
516,20974,Kahale Warring,HOU,7,25,TE,TE72,null,null,null,null,null,461
517,20812,Jesper Horsted,CHI,10,25,TE,TE73,null,null,null,null,null,462
518,20931,Drew Sample,CIN,10,26,TE,TE74,null,null,null,null,null,463
519,19209,Patrick Ricard,BAL,8,27,FB,RB141,null,null,null,null,null,464
520,20055,Logan Woodside,TEN,13,27,QB,QB49,null,null,null,null,null,465
521,14985,Ryan Griffin,NYJ,10,32,TE,TE75,null,null,null,null,null,466
522,19671,Fred Brown,DEN,null,28,WR,WR202,1150,1150,1150,1150,1150,467
523,19850,Mason Rudolph,PIT,7,26,QB,QB50,null,null,null,null,null,468
524,8358,Brian Hoyer,NE,14,36,QB,QB51,null,null,null,null,null,469
525,20946,Kaden Smith,NYG,null,25,TE,TE76,475,475,475,475,475,470
526,22119,Charlie Woerner,SF,6,24,TE,TE77,null,null,null,null,null,471
527,18468,Joshua Perkins,PHI,null,28,TE,TE78,null,null,null,null,null,472
528,19358,Gehrig Dieter,KC,12,29,WR,WR203,null,null,null,null,null,473
529,15866,Josh Hill,NO,null,31,TE,TE79,724,724,724,724,724,474
530,13063,Taiwan Jones,BUF,7,33,RB,RB142,null,null,null,null,null,475
531,21841,Jordan Love,GB,13,23,QB,QB52,null,null,null,null,null,476
532,17762,Chris Manhertz,CAR,7,30,TE,TE80,null,null,null,null,null,477
533,16878,Blake Bell,DAL,12,30,TE,TE81,null,null,null,null,null,478
534,9902,Chase Daniel,DET,7,35,QB,QB53,null,null,null,null,null,479
535,18115,Derek Watt,PIT,7,29,FB,RB143,null,null,null,null,null,480
536,21774,Tony Jones Jr.,NO,6,24,RB,RB144,null,null,null,null,null,481
537,16116,AJ McCarron,HOU,null,31,QB,QB54,null,null,null,null,null,482
538,20722,Diontae Spencer,DEN,null,30,WR,WR204,null,null,null,null,null,483
539,21072,Keelan Doss,LV,null,26,WR,WR205,null,null,null,null,null,484
540,18123,Jeff Driskel,DEN,10,29,QB,QB55,null,null,null,null,null,485
541,14257,Robert Griffin III,BAL,null,32,QB,QB56,null,null,null,null,null,486
542,21548,Ventell Bryant,DAL,null,25,WR,WR206,1579,1579,1579,1579,1579,487
543,19957,John Kelly,CLE,13,25,RB,RB145,null,null,null,null,null,488
544,21794,Albert Okwuegbunam,DEN,11,24,TE,TE82,null,null,null,null,null,489
545,7651,Matthew Slater,NE,14,36,WR,WR207,null,null,null,null,null,490
546,20067,Steven Mitchell Jr.,HOU,null,28,WR,WR208,1269,1269,1269,1269,1269,491
547,17005,Geoff Swaim,TEN,13,28,TE,TE83,null,null,null,null,null,492
548,20020,Jordan Thomas,ARI,null,25,TE,TE84,1252,1252,1252,1252,1252,493
549,14855,Matt Barkley,BUF,7,31,QB,QB57,null,null,null,null,null,494
550,21839,Xavier Jones,LAR,null,24,RB,RB146,1621,1621,1621,1621,1621,495
551,20957,Tommy Sweeney,BUF,7,26,TE,TE85,null,null,null,null,null,496
552,14895,Geno Smith,SEA,9,31,QB,QB58,null,null,null,null,null,497
553,21349,Ashton Dulin,IND,14,24,WR,WR209,null,null,null,null,null,498
554,13418,Anthony Sherman,KC,null,33,FB,RB147,null,null,null,null,null,499
555,18498,J.P. Holtz,CHI,6,28,TE,TE86,null,null,null,null,null,500
556,15640,Derek Carrier,LV,null,31,TE,TE87,523,523,523,523,523,501
557,20899,Josh Oliver,JAX,8,25,TE,TE88,null,null,null,null,null,502
558,21807,Colby Parkinson,SEA,9,23,TE,TE89,null,null,null,null,null,503
559,15185,Kenjon Barner,TB,9,33,RB,RB148,null,null,null,null,null,504
560,20372,Cameron Batson,TEN,null,26,WR,WR210,294,294,294,294,294,505
561,15263,Luke Willson,SEA,null,32,TE,TE90,712,712,712,712,712,506
562,20977,Trevon Wesco,NYJ,6,26,TE,TE91,null,null,null,null,null,507
563,5834,Matt Moore,KC,null,37,QB,QB59,null,null,null,null,null,508
564,16920,Jesse James,DET,null,27,TE,TE92,516,516,516,516,516,509
565,21278,Stephen Carlson,CLE,13,25,TE,TE93,null,null,null,null,null,510
566,20332,Deon Yelder,KC,12,27,TE,TE94,null,null,null,null,null,511
567,19943,Durham Smythe,MIA,14,26,TE,TE95,null,null,null,null,null,512
568,18152,Dwayne Washington,NO,6,28,RB,RB149,null,null,null,null,null,513
569,21814,Jake Luton,JAX,7,26,QB,QB60,null,null,null,null,null,514
570,20071,Keith Kirkwood,CAR,13,27,WR,WR211,null,null,null,null,null,515
571,20759,Ryan Finley,CIN,null,27,QB,QB61,1379,1379,1379,1379,1379,516
572,16907,Brett Hundley,ARI,null,28,QB,QB62,835,835,835,835,835,517
573,3061,Marcedes Lewis,GB,13,37,TE,TE96,null,null,null,null,null,518
574,21820,Jacob Eason,IND,9,24,QB,QB63,null,null,null,null,null,519
575,4633,Matt Schaub,ATL,null,40,QB,QB64,null,null,null,null,null,520
576,21846,Levante Bellamy,DEN,null,25,RB,RB150,null,null,null,null,null,521
577,11047,Colt McCoy,NYG,12,35,QB,QB65,null,null,null,null,null,522
578,20816,Lil'Jordan Humphrey,NO,6,24,WR,WR212,null,null,null,null,null,523
579,21277,David Blough,DET,9,26,QB,QB66,null,null,null,null,null,524
580,19025,Joshua Dobbs,PIT,13,27,QB,QB67,null,null,null,null,null,525
581,19763,Josh Rosen,TB,null,25,QB,QB68,546,546,546,546,546,526
582,18993,Samaje Perine,CIN,10,26,RB,RB151,null,null,null,null,null,527
583,12787,Nick Bellore,SEA,9,32,FB,RB152,null,null,null,null,null,528
584,17219,Daniel Brown,NYJ,null,29,TE,TE97,519,519,519,519,519,529
585,20886,Stanley Morgan,CIN,10,25,WR,WR213,null,null,null,null,null,530
586,16850,Sean Mannion,MIN,7,30,QB,QB69,null,null,null,null,null,531
587,22441,Nathan Cottrell,JAX,7,25,RB,RB153,null,null,null,null,null,532
588,18101,Jerell Adams,BAL,null,29,TE,TE98,null,null,null,null,null,533
589,22146,Ben DiNucci,DAL,7,25,QB,QB70,null,null,null,null,null,534
590,18971,Taywan Taylor,CLE,null,27,WR,WR214,1057,1057,1057,1057,1057,535
591,20529,Cam Sims,WAS,9,26,WR,WR215,null,null,null,null,null,536
592,20838,Tyron Johnson,LAC,8,26,WR,WR216,null,null,null,null,null,537
593,21344,Hale Hentges,WAS,null,25,TE,TE99,1545,1545,1545,1545,1545,538
594,19330,Nick Mullens,SF,8,27,QB,QB71,null,null,null,null,null,539
595,12982,Blaine Gabbert,TB,9,32,QB,QB72,null,null,null,null,null,540
596,15201,Mike Glennon,JAX,null,32,QB,QB73,514,514,514,514,514,541
597,16441,Senorise Perry,TEN,null,30,RB,RB154,null,null,null,null,null,542
598,20662,Jaeden Graham,ATL,6,26,TE,TE100,null,null,null,null,null,543
599,20194,Rico Gafford,LV,13,25,WR,WR217,null,null,null,null,null,544
600,19599,Trey Edmunds,PIT,7,27,RB,RB155,null,null,null,null,null,545
601,20984,Dexter Williams,GB,13,25,RB,RB156,null,null,null,null,null,546
602,21100,Jakob Johnson,NE,8,27,FB,RB157,null,null,null,null,null,547
603,21828,Jake Fromm,BUF,10,23,QB,QB74,null,null,null,null,null,548
604,16491,Richard Rodgers,PHI,14,30,TE,TE101,null,null,null,null,null,549
605,20762,Travis Fulgham,PHI,11,26,WR,WR218,null,null,null,null,null,550
606,19415,Jason Croom,BUF,null,28,TE,TE102,null,null,null,null,null,551
607,20174,Marcus Baugh,WAS,null,27,TE,TE103,1291,1291,1291,1291,1291,552
608,17009,Trevor Siemian,TEN,10,30,QB,QB75,null,null,null,null,null,553
609,19361,Marcus Kemp,KC,null,26,WR,WR219,286,286,286,286,286,554
610,611,Joe Flacco,NYJ,6,37,QB,QB76,null,null,null,null,null,555
611,19184,JoJo Natson,CLE,null,28,WR,WR220,588,588,588,588,588,556
612,17269,DeAndrew White,BAL,null,30,WR,WR221,null,null,null,null,null,557
613,19925,Jaleel Scott,NYJ,null,27,WR,WR222,1209,1209,1209,1209,1209,558
614,21965,James Morgan,NYJ,14,25,QB,QB77,null,null,null,null,null,559
615,19568,Andre Patton,ARI,null,27,WR,WR223,null,null,null,null,null,560
616,2405,Chad Henne,KC,12,36,QB,QB78,null,null,null,null,null,561
617,16928,Michael Burton,NO,12,30,FB,RB158,null,null,null,null,null,562
618,11694,Nick Folk,NE,14,37,K,K34,null,null,null,null,null,563
619,20325,Greg Joseph,TB,7,27,K,K35,null,null,null,null,null,564
620,21542,Chase McLaughlin,MIN,13,26,K,K36,null,null,null,null,null,565
621,21106,Ishmael Hyman,CAR,null,26,WR,WR224,1498,1498,1498,1498,1498,566
622,19165,Johnny Mundt,LAR,7,27,TE,TE104,null,null,null,null,null,567
623,19988,Tyler Conklin,MIN,6,26,TE,TE105,null,null,null,null,null,568
624,21126,Cullen Gillaspia,HOU,10,26,FB,RB159,null,null,null,null,null,569
625,19035,Eric Saubert,CHI,null,28,TE,TE106,530,530,530,530,530,570
626,18253,D.J. Foster,ARI,null,28,RB,RB160,null,null,null,null,null,571
627,21755,Isaiah Wright,WAS,null,25,WR,WR225,1604,1604,1604,1604,1604,572
628,18896,Cyril Grayson Jr.,TB,9,28,WR,WR226,null,null,null,null,null,573
629,12777,Lee Smith,BUF,null,34,TE,TE107,557,557,557,557,557,574
630,19219,Cethan Carter,CIN,14,26,TE,TE108,null,null,null,null,null,575
631,21812,Nate Stanley,MIN,null,24,QB,QB79,1614,1614,1614,1614,1614,576
632,18997,Jake Butt,DEN,null,26,TE,TE109,1069,1069,1069,1069,1069,577
633,15854,Brett Maher,WAS,null,32,K,K37,723,723,723,723,723,578
634,19335,Antony Auclair,TB,10,28,TE,TE110,null,null,null,null,null,579
635,20770,Zach Gentry,PIT,7,25,TE,TE111,null,null,null,null,null,580
636,20893,Isaac Nauta,DET,null,24,TE,TE112,1428,1428,1428,1428,1428,581
637,17750,Ross Travis,NYJ,null,29,TE,TE113,875,875,875,875,875,582
638,22134,Justin Rohrwasser,NE,null,25,K,K38,null,null,null,null,null,583
639,21722,Binjimen Victor,NYG,8,25,WR,WR227,null,null,null,null,null,584
640,21562,Devlin Hodges,PIT,null,26,QB,QB80,1584,1584,1584,1584,1584,585
641,20361,Ross Dwelley,SF,6,27,TE,TE114,null,null,null,null,null,586
642,19326,Cole Hikutini,DAL,null,27,TE,TE115,1130,1130,1130,1130,1130,587
643,19176,Darrell Daniels,ARI,null,27,TE,TE116,466,466,466,466,466,588
644,21451,Jon'Vea Johnson,DAL,null,26,WR,WR228,1561,1561,1561,1561,1561,589
645,18973,C.J. Beathard,SF,7,28,QB,QB81,null,null,null,null,null,590
646,20993,Caleb Wilson,PHI,null,25,TE,TE117,null,null,null,null,null,591
647,16430,David Fales,NYJ,null,31,QB,QB82,null,null,null,null,null,592
648,20506,Tanner Hudson,TB,6,27,TE,TE118,null,null,null,null,null,593
649,21683,Hunter Bryant,DET,null,23,TE,TE119,null,null,null,null,null,594
650,15190,Ryan Griffin,TB,9,32,QB,QB83,null,null,null,null,null,595
651,20283,Tim Boyle,GB,9,27,QB,QB84,null,null,null,null,null,596
652,3258,Adam Vinatieri,IND,null,49,K,K39,null,null,null,null,null,597
653,3341,Calais Campbell,BAL,8,35,DE,DL1,598,598,598,598,598,598
654,4490,Johnathan Joseph,TEN,null,38,CB,DB1,null,null,null,null,null,599
655,4737,Drew Stanton,CLE,null,37,QB,QB85,null,null,null,null,null,600
656,4895,Thomas Davis Sr.,WAS,null,39,OLB,LB1,null,null,null,null,null,601
657,5282,Josh McCown,PHI,null,42,QB,QB86,null,null,null,null,null,602
658,8353,Patrick Chung,NE,null,34,FS,DB2,null,null,null,null,null,603
659,8550,Jason McCourty,NE,null,34,CB,DB3,600,600,600,600,600,604
660,9196,Malcolm Jenkins,NO,null,34,SS,DB4,601,601,601,601,601,605
661,10977,Kyle Love,TB,null,35,NT,DL2,null,null,null,null,null,606
662,10978,Devin McCourty,NE,14,34,SS,DB5,603,603,603,603,603,607
663,11021,Geno Atkins,CIN,null,34,DT,DL3,null,null,null,null,null,608
664,11023,Carlos Dunlap II,CIN,null,33,DE,DL4,604,604,604,604,604,609
665,11043,Joe Haden,PIT,7,33,CB,DB6,605,605,605,605,605,610
666,11105,Kareem Jackson,DEN,11,34,SS,DB7,606,606,606,606,606,611
667,11107,Sherrick McManis,CHI,null,34,DB,DB8,null,null,null,null,null,612
668,11108,Earl Mitchell,SF,null,34,DT,DL5,null,null,null,null,null,613
669,11132,Jerry Hughes,BUF,null,33,DE,DL6,607,607,607,607,607,614
