Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
254,21123,Donovan Wilson,DAL,S,14,0,0,0,0,0,0,0,0,3.5,2,3,2,7.2,100.55
255,18981,Trey Hendrickson,NO,DE,15,0,0,0,0,0,0,0,0,13.5,0,1,0,6.7,100.1
256,16236,Cody Parkey,CLE,K,15,0,0,0,0,0,0,0,0,0,0,0,0,6.7,100
257,20989,Quinnen Williams,NYJ,NT,13,0,0,0,0,0,0,0,0,7,0,2,0,7.7,99.55
258,17976,Xavien Howard,MIA,CB,16,0,0,0,0,0,0,0,0,0,10,1,0,6.2,99.5
259,17915,Joey Bosa,LAC,DE,12,0,0,0,0,0,0,0,0,7.5,0,0,1,8.3,99.3
260,18990,Jonnu Smith,TEN,TE,15,0,0,0,4,1,41,448,8,0,0,0,0,6.6,99.2
261,21697,Laviska Shenault Jr.,JAX,WR,14,0,0,0,91,0,58,600,5,0,0,1,0,7.1,99.1
262,18031,B.J. Goodson,CLE,ILB,14,0,0,0,0,0,0,0,0,0.5,2,0,1,7,98.6
263,19815,Christian Kirk,ARI,WR,14,0,0,0,3,0,48,621,6,0,0,0,0,7,98.4
264,21985,Kenneth Murray Jr.,LAC,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,6.1,97.9
265,21366,Malik Reed,DEN,OLB,16,0,0,0,0,0,0,0,0,8,0,1,0,6.1,97.7
266,19004,Eddie Jackson,CHI,SS,16,0,0,0,0,0,0,0,0,0,0,3,1,6.1,97.5
267,1410,Robbie Gould,SF,K,15,0,0,0,0,0,0,0,0,0,0,0,0,6.5,97
267,5,Carolina Panthers,CAR,DST,16,0,0,0,0,0,0,0,0,29,7,14,15,6.1,97
269,13338,Cameron Jordan,NO,DE,16,0,0,0,0,0,0,0,0,7.5,0,1,0,6,96.7
270,17961,Sterling Shepard,NYG,WR,12,0,0,0,49,1,66,656,3,0,0,0,0,8,96.5
271,18995,Jamaal Williams,GB,RB,14,0,0,0,505,2,31,236,1,0,0,0,0,6.9,96.1
272,15226,Tyrann Mathieu,KC,SS,15,0,0,0,0,0,0,0,0,0,6,0,1,6.4,96
272,18803,Leonard Fournette,TB,RB,13,0,0,0,367,6,36,233,0,0,0,0,0,7.4,96
274,13291,Julio Jones,ATL,WR,9,0,0,0,0,0,51,771,3,0,0,0,0,10.6,95.1
275,20971,Andrew Van Ginkel,MIA,OLB,16,0,0,0,0,0,0,0,0,5.5,0,3,1,5.9,95
276,19954,Jordan Whitehead,TB,SS,16,0,0,0,0,0,0,0,0,2,2,0,1,5.9,94.9
277,19514,Keelan Cole,JAX,WR,16,0,0,0,2,0,55,642,5,0,0,0,0,5.9,94.4
278,16779,Marcus Peters,BAL,CB,14,0,0,0,0,0,0,0,0,1,4,4,2,6.7,94
278,8,Cleveland Browns,CLE,DST,16,0,0,0,0,0,0,0,0,38,11,16,10,5.9,94
278,12,Green Bay Packers,GB,DST,16,0,0,0,0,0,0,0,0,41,11,12,7,5.9,94
281,19842,Rashaan Evans,TEN,ILB,16,0,0,0,0,0,0,0,0,0.5,0,0,1,5.9,93.75
282,11488,Jimmy Graham,CHI,TE,16,0,0,0,0,0,50,456,8,0,0,0,0,5.8,93.6
283,19892,Carlton Davis III,TB,CB,14,0,0,0,0,0,0,0,0,0,4,0,0,6.7,93.5
284,16510,Jerick McKinnon,SF,RB,16,0,0,0,319,5,33,253,1,0,0,0,0,5.8,93.2
285,16067,Kerry Hyder Jr.,SF,DE,16,0,0,0,0,0,0,0,0,8.5,0,0,1,5.8,93.15
286,19843,Hayden Hurst,ATL,TE,16,0,0,0,0,0,56,571,6,0,0,0,0,5.8,93.1
287,19049,Anthony Walker,IND,ILB,16,0,0,0,0,0,0,0,0,0,1,0,1,5.8,93
287,13961,Randy Bullock,CIN,K,12,0,0,0,0,0,0,0,0,0,0,0,0,7.8,93
287,16191,Chris Boswell,PIT,K,13,0,0,0,0,0,0,0,0,0,0,0,0,7.2,93
287,18316,Mike Hilton,PIT,CB,12,0,0,0,0,0,0,0,0,3,3,1,2,7.8,93
291,19172,Zach Pascal,IND,WR,16,0,0,0,0,0,44,629,5,0,0,0,0,5.8,92.9
292,20912,Tony Pollard,DAL,RB,16,0,0,0,435,4,28,192,1,0,0,0,0,5.8,92.7
293,19866,Justin Reid,HOU,SS,13,0,0,0,0,0,0,0,0,2,0,0,0,7.1,92.6
294,11105,Kareem Jackson,DEN,SS,16,0,0,0,0,0,0,0,0,0,1,0,2,5.8,92.5
295,18064,Matthew Judon,BAL,OLB,14,0,0,0,0,0,0,0,0,6,0,0,0,6.6,91.9
296,18331,Chris Jones,KC,NT,15,0,0,0,0,0,0,0,0,7.5,0,2,0,6.1,91.8
297,20731,Johnathan Abram,LV,FS,13,0,0,0,0,0,0,0,0,0,2,0,0,7,91.5
298,21961,Darnell Mooney,CHI,WR,16,0,0,0,20,0,61,631,4,0,0,0,0,5.7,91.1
299,17187,Anthony Harris,MIN,FS,16,0,0,0,0,0,0,0,0,0,0,0,0,5.7,91
299,20943,Darius Slayton,NYG,WR,16,0,0,0,-1,0,50,751,3,0,0,0,0,5.7,91
301,21688,Cam Akers,LAR,RB,13,0,0,0,625,2,11,123,1,0,0,0,0,7,90.8
302,12815,Josh Bynes,CIN,ILB,16,0,0,0,0,0,0,0,0,1,0,0,1,5.7,90.5
303,19960,DeShon Elliott,BAL,FS,16,0,0,0,0,0,0,0,0,2.5,0,2,0,5.6,90.4
303,8534,Jared Cook,NO,TE,15,0,0,0,0,0,37,504,7,0,0,0,0,6,90.4
305,18918,Tre'Davious White,BUF,CB,14,0,0,0,0,0,0,0,0,1.5,3,1,2,6.4,90.3
305,14975,Vince Williams,PIT,ILB,14,0,0,0,0,0,0,0,0,3,0,0,2,6.4,90.3
307,19026,Rayshawn Jenkins,LAC,FS,15,0,0,0,0,0,0,0,0,1,2,0,0,6,90.1
308,18149,Jalen Mills,PHI,CB,15,0,0,0,0,0,0,0,0,1.5,1,1,0,6,90
308,19079,Zane Gonzalez,ARI,K,12,0,0,0,0,0,0,0,0,0,0,0,0,7.5,90
308,38,Chicago Bears,CHI,DST,16,0,0,0,0,0,0,0,0,35,10,15,8,5.6,90
311,14646,Olivier Vernon,CLE,DE,14,0,0,0,0,0,0,0,0,9,0,0,1,6.4,89.5
312,19876,Tracy Walker III,DET,FS,15,0,0,0,0,0,0,0,0,1,0,0,0,5.9,89.2
313,15197,Kenny Vaccaro,TEN,SS,13,0,0,0,0,0,0,0,0,1,0,0,1,6.8,88.9
314,22075,A.J. Terrell,ATL,CB,14,0,0,0,0,0,0,0,0,0,1,2,0,6.3,88.5
315,93,San Francisco 49ers,SF,DST,16,0,0,0,0,0,0,0,0,30,12,13,8,5.5,88
316,21784,Zack Moss,BUF,RB,13,0,0,0,481,4,14,95,1,0,0,0,0,6.7,87.6
316,19066,Jayon Brown,TEN,ILB,10,0,0,0,0,0,0,0,0,1,1,2,0,8.8,87.6
318,20753,Noah Fant,DEN,TE,15,0,0,0,0,0,62,673,3,0,0,0,0,5.8,87.3
319,19560,Michael Davis,LAC,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,5.4,87
319,19832,Bradley Chubb,DEN,OLB,14,0,0,0,0,0,0,0,0,7.5,0,1,0,6.2,87
321,20766,C.J. Gardner-Johnson,NO,SS,15,0,0,0,0,0,0,0,0,1,1,0,0,5.8,86.6
322,16370,Terrance Mitchell,CLE,CB,16,0,0,0,0,0,0,0,0,0,0,4,0,5.4,86.5
323,20790,Damien Harris,NE,RB,10,0,0,0,691,2,5,52,0,0,0,0,0,8.6,86.3
324,11382,Ndamukong Suh,TB,NT,16,0,0,0,0,0,0,0,0,6,0,1,0,5.4,86.15
325,17053,Malcolm Brown,LAR,RB,16,0,0,0,419,5,23,162,0,0,0,0,0,5.4,86.1
326,13109,Dan Bailey,MIN,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.4,86
326,22058,Jeff Gladney,MIN,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,5.4,86
328,14894,Sheldon Richardson,CLE,DT,16,0,0,0,0,0,0,0,0,4.5,0,1,0,5.4,85.9
329,20778,Dre Greenlaw,SF,OLB,13,0,0,0,0,0,0,0,0,1,0,0,0,6.6,85.8
329,16451,Eric Ebron,PIT,TE,15,0,0,0,0,0,56,558,5,0,0,0,0,5.7,85.8
331,20897,Bobby Okereke,IND,ILB,14,0,0,0,0,0,0,0,0,0,1,0,2,6.1,85.5
332,12902,Cameron Heyward,PIT,DT,15,0,0,0,0,0,0,0,0,4,1,0,0,5.7,85.35
333,17975,Hunter Henry,LAC,TE,14,0,0,0,0,0,60,613,4,0,0,0,0,6.1,85.3
334,21332,Troy Reeder,LAR,ILB,16,0,0,0,0,0,0,0,0,3,0,0,0,5.3,85.2
335,18035,Nick Kwiatkoski,LV,ILB,12,0,0,0,0,0,0,0,0,1,1,1,0,7.1,85.1
335,18994,Carl Lawson,CIN,DE,16,0,0,0,0,0,0,0,0,5.5,0,2,0,5.3,85.1
337,20167,J.C. Jackson,NE,CB,16,0,0,0,0,0,0,0,0,0,9,0,2,5.3,85
337,17992,James Bradberry,NYG,CB,15,0,0,0,0,0,0,0,0,0,3,2,1,5.7,85
339,20460,Tre Herndon,JAX,CB,16,0,0,0,0,0,0,0,0,1,0,0,0,5.3,84.3
340,5820,Frank Gore,NYJ,RB,15,0,0,0,653,2,16,89,0,0,0,0,0,5.6,84.2
340,18032,Tyler Higbee,LAR,TE,15,0,0,0,1,0,44,521,5,0,0,0,0,5.6,84.2
342,19944,Ja'Whaun Bentley,NE,LB,13,0,0,0,0,0,0,0,0,1.5,0,0,0,6.5,84.1
342,13453,Aldon Smith,DAL,DE,16,0,0,0,0,0,0,0,0,5,0,0,2,5.3,84.1
344,19841,Daron Payne,WAS,NT,16,0,0,0,0,0,0,0,0,3,1,3,1,5.2,84
345,18089,Rashard Higgins,CLE,WR,13,0,0,0,0,0,37,599,4,0,0,0,0,6.5,83.9
346,19120,David Moore,SEA,WR,16,0,0,0,61,0,35,417,6,0,0,0,0,5.2,83.8
347,20995,Chase Winovich,NE,DE,16,0,0,0,0,0,0,0,0,5.5,1,1,0,5.2,83.7
347,17217,Raheem Mostert,SF,RB,8,0,0,0,521,2,16,156,1,0,0,0,0,10.5,83.7
349,20876,Jakobi Meyers,NE,WR,14,43,2,0,9,0,59,729,0,0,0,0,0,6,83.52
350,18177,Jonathan Jones,NE,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,5.2,83.5
350,19920,Dalton Schultz,DAL,TE,16,0,0,0,0,0,63,615,4,0,0,0,0,5.2,83.5
350,22051,Trevon Diggs,DAL,CB,12,0,0,0,0,0,0,0,0,1,3,1,0,7,83.5
353,17059,Grady Jarrett,ATL,DT,16,0,0,0,0,0,0,0,0,4,0,0,1,5.2,83.45
354,14358,Akiem Hicks,CHI,DT,15,0,0,0,0,0,0,0,0,3.5,0,0,1,5.5,82.85
355,14917,Rex Burkhead,NE,RB,10,0,0,0,274,3,25,192,3,0,0,0,0,8.3,82.6
355,16783,Bud Dupree,PIT,OLB,11,0,0,0,0,0,0,0,0,8,0,2,0,7.5,82.6
357,10978,Devin McCourty,NE,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,5.2,82.5
358,18042,David Onyemata,NO,NT,15,0,0,0,0,0,0,0,0,6.5,1,0,0,5.5,82.4
359,16133,Christian Kirksey,GB,OLB,11,0,0,0,0,0,0,0,0,2,2,0,0,7.5,82.1
360,20887,Trayvon Mullen Jr.,LV,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,5.1,82
361,19918,Josh Sweat,PHI,DE,14,0,0,0,0,0,0,0,0,6,0,3,0,5.8,81.4
362,20788,Mecole Hardman,KC,WR,16,0,0,0,31,0,41,560,4,0,0,0,0,5.1,81.1
363,18986,Shaquill Griffin,SEA,CB,12,0,0,0,0,0,0,0,0,0,3,0,0,6.8,81
364,19318,Kendrick Bourne,SF,WR,15,0,0,0,0,0,49,667,2,0,0,0,0,5.4,80.7
365,21120,Cole Holcomb,WAS,ILB,11,0,0,0,0,0,0,0,0,2.5,1,0,0,7.3,80.4
366,17999,Yannick Ngakoue,BAL,DE,15,0,0,0,0,0,0,0,0,8,0,4,0,5.4,80.3
367,19705,Greg Ward,PHI,WR,16,15,0,0,-4,0,53,419,6,0,0,0,0,5,80.1
368,13721,Fletcher Cox,PHI,DT,15,0,0,0,0,0,0,0,0,6.5,0,2,0,5.3,79.6
369,14419,Rodney McLeod,PHI,FS,13,0,0,0,0,0,0,0,0,0,1,0,2,6.1,79.5
369,20915,Germaine Pratt,CIN,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,5,79.5
371,20940,Jeffery Simmons,TEN,DE,15,0,0,0,0,0,0,0,0,3,0,1,3,5.3,79.4
372,21015,Maxx Crosby,LV,DE,16,0,0,0,0,0,0,0,0,7,0,0,1,5,79.3
373,19868,Isaiah Oliver,ATL,CB,16,0,0,0,0,0,0,0,0,1,0,1,0,5,79.2
374,18858,Joe Mixon,CIN,RB,6,0,0,0,428,3,21,138,1,0,0,0,0,13.1,78.6
375,11132,Jerry Hughes,BUF,DE,15,0,0,0,0,0,0,0,0,4.5,1,2,2,5.2,78.5
375,21050,Sean Murphy-Bunting,TB,CB,16,0,0,0,0,0,0,0,0,0,1,1,1,4.9,78.5
375,14412,Jackrabbit Jenkins,NO,CB,13,0,0,0,0,0,0,0,0,0,3,0,0,6,78.5
378,20749,T.J. Edwards,PHI,ILB,12,0,0,0,0,0,0,0,0,2,1,2,0,6.5,78.4
379,16960,Quandre Diggs,SEA,SS,16,0,0,0,0,0,0,0,0,0,5,0,0,4.9,78
379,18912,Evan Engram,NYG,TE,16,0,0,0,26,1,63,654,1,0,0,0,0,4.9,78
379,48,Dallas Cowboys,DAL,DST,16,0,0,0,0,0,0,0,0,31,10,17,13,4.9,78
382,20762,Travis Fulgham,PHI,WR,13,0,0,0,0,0,38,539,4,0,0,0,0,6,77.9
383,17955,Vernon Hargreaves III,HOU,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.8,77.5
383,22080,Michael Ojemudia,DEN,CB,16,0,0,0,0,0,0,0,0,0,0,4,0,4.8,77.5
385,16819,Markus Golden,ARI,OLB,16,0,0,0,0,0,0,0,0,4.5,1,1,1,4.8,77.15
386,19063,George Kittle,SF,TE,8,0,0,0,17,0,48,634,2,0,0,0,0,9.6,77.1
387,22266,Krys Barnes,GB,LB,13,0,0,0,0,0,0,0,0,1,0,1,0,5.9,77
388,16799,Preston Smith,GB,OLB,16,0,0,0,0,0,0,0,0,4,0,0,1,4.8,76.9
389,18029,Eric Murray,HOU,FS,14,0,0,0,0,0,0,0,0,2,0,1,0,5.5,76.8
390,13036,Justin Houston,IND,OLB,16,0,0,0,0,0,0,0,0,8,0,0,2,4.8,76.45
390,19940,Kyzir White,LAC,ILB,11,0,0,0,0,0,0,0,0,0.5,0,0,0,7,76.45
392,19849,Terrell Edmunds,PIT,SS,15,0,0,0,0,0,0,0,0,1,2,0,0,5.1,76.1
393,18905,Marshon Lattimore,NO,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,5.4,76
394,13480,Malcolm Smith,CLE,OLB,15,0,0,0,0,0,0,0,0,1,1,1,0,5.1,75.9
394,15200,William Gholston,TB,DE,16,0,0,0,0,0,0,0,0,3,0,0,1,4.7,75.9
396,20924,Hunter Renfrow,LV,WR,16,0,0,0,0,0,56,656,2,0,0,0,0,4.7,75.6
397,14887,Duron Harmon,DET,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,4.7,75.5
398,18875,Jonathan Allen,WAS,DT,16,0,0,0,0,0,0,0,0,2,0,0,1,4.7,75.45
399,18955,Josh Jones,JAX,FS,13,0,0,0,0,0,0,0,0,0,1,0,0,5.8,75
400,21064,Jamel Dean,TB,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,5.3,74.5
401,20051,Zach Sieler,MIA,DT,16,0,0,0,0,0,0,0,0,3.5,0,1,0,4.6,74.35
402,19871,Sam Hubbard,CIN,DE,13,0,0,0,0,0,0,0,0,2,0,1,0,5.7,74.3
403,13415,Patrick Peterson,ARI,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,4.6,74
403,11043,Joe Haden,PIT,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,5.3,74
403,49,Denver Broncos,DEN,DST,16,0,0,0,0,0,0,0,0,42,10,12,6,4.6,74
406,20868,Alexander Mattison,MIN,RB,13,0,0,0,434,2,13,125,1,0,0,0,0,5.7,73.9
407,17981,Jarran Reed,SEA,DT,16,0,0,0,0,0,0,0,0,7,0,1,0,4.6,73.75
408,17943,Shaq Lawson,MIA,DE,14,0,0,0,0,0,0,0,0,4,0,1,1,5.3,73.6
409,20733,Nasir Adderley,LAC,FS,15,0,0,0,0,0,0,0,0,0,1,0,1,4.9,73.5
410,18877,Christian McCaffrey,CAR,RB,3,0,0,0,225,5,17,149,1,0,0,0,0,24.5,73.4
411,18559,Cory Littleton,LV,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,5.2,73
411,13894,Tashaun Gipson Sr.,CHI,FS,16,0,0,0,0,0,0,0,0,0,2,0,1,4.6,73
413,19839,Jaire Alexander,GB,CB,15,0,0,0,0,0,0,0,0,1,1,1,0,4.9,72.9
414,16128,Pierre Desir,BAL,CB,12,0,0,0,0,0,0,0,0,0,3,1,0,6,72.5
414,16432,Kyle Fuller,CHI,CB,16,0,0,0,0,0,0,0,0,0,1,1,0,4.5,72.5
414,22004,Isaiah Simmons,ARI,LB,16,0,0,0,0,0,0,0,0,2,1,1,1,4.5,72.5
417,19017,Josh Reynolds,LAR,WR,16,0,0,0,5,0,52,618,2,0,0,0,0,4.5,72.3
418,18016,Kyler Fackrell,NYG,OLB,12,0,0,0,0,0,0,0,0,4,1,1,0,6,72.2
419,11056,Antonio Brown,TB,WR,8,0,0,0,-2,0,45,483,4,0,0,0,0,9,72.1
420,17952,Karl Joseph,CLE,SS,14,0,0,0,0,0,0,0,0,0,1,0,2,5.1,72
420,18958,Tarell Basham,NYJ,DE,16,0,0,0,0,0,0,0,0,3.5,0,4,0,4.5,72
420,2,Atlanta Falcons,ATL,DST,16,0,0,0,0,0,0,0,0,29,12,14,9,4.5,72
420,84,Los Angeles Chargers,LAC,DST,16,0,0,0,0,0,0,0,0,27,12,6,7,4.5,72
424,16885,Kwon Alexander,NO,OLB,12,0,0,0,0,0,0,0,0,1,0,2,2,6,71.7
425,6739,Alex Smith,WAS,QB,8,1582,6,8,3,0,0,0,0,0,0,0,0,8.9,71.58
426,16778,Arik Armstead,SF,DE,16,0,0,0,0,0,0,0,0,3.5,0,0,0,4.5,71.55
427,21108,Sione Takitaki,CLE,ILB,15,0,0,0,0,0,0,0,0,1,1,0,0,4.7,71.1
427,20852,Dexter Lawrence,NYG,DE,16,0,0,0,0,0,0,0,0,4,0,0,0,4.4,71.1
429,19830,Denzel Ward,CLE,CB,12,0,0,0,0,0,0,0,0,0,2,1,0,5.9,71
429,16457,Nevin Lawson,LV,CB,14,0,0,0,0,0,0,0,0,1,0,2,1,5.1,71
429,19953,D.J. Reed,SEA,CB,10,0,0,0,0,0,0,0,0,0,2,0,1,7.1,71
432,16824,Frank Clark,KC,DE,15,0,0,0,0,0,0,0,0,6,0,0,1,4.7,70.9
433,18938,Dalvin Tomlinson,NYG,NT,16,0,0,0,0,0,0,0,0,3.5,0,0,0,4.4,70.85
434,20039,Boston Scott,PHI,RB,16,0,0,0,374,1,25,212,1,0,0,0,0,4.4,70.6
434,20842,Dre'Mont Jones,DEN,DE,13,0,0,0,0,0,0,0,0,6.5,0,0,0,5.4,70.6
436,20840,Lonnie Johnson Jr.,HOU,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.4,70.5
436,16625,Lamarcus Joyner,LV,FS,14,0,0,0,0,0,0,0,0,0,0,0,0,5,70.5
436,13871,Dre Kirkpatrick,ARI,CB,14,0,0,0,0,0,0,0,0,0,3,0,0,5,70.5
436,20888,Byron Murphy Jr.,ARI,CB,15,0,0,0,0,0,0,0,0,2,0,0,2,4.7,70.5
436,16678,Jimmie Ward,SF,FS,14,0,0,0,0,0,0,0,0,0,0,2,0,5,70.5
436,20646,Robert Spillane,PIT,ILB,12,0,0,0,0,0,0,0,0,2,1,0,1,5.9,70.5
442,19033,Brian Hill,ATL,RB,16,0,0,0,465,1,25,199,0,0,0,0,0,4.4,70.4
442,19863,Dallas Goedert,PHI,TE,11,0,0,0,0,0,46,524,3,0,0,0,0,6.4,70.4
444,18130,Elandon Roberts,MIA,LB,13,0,0,0,0,0,0,0,0,1.5,0,1,1,5.4,70.15
445,19041,Jake Elliott,PHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0,4.4,70
445,16353,Jason Verrett,SF,CB,13,0,0,0,0,0,0,0,0,0,2,0,0,5.4,70
445,34,Tennessee Titans,TEN,DST,16,0,0,0,0,0,0,0,0,19,15,11,8,4.4,70
448,21138,Scotty Miller,TB,WR,16,0,0,0,14,0,33,501,3,0,0,0,0,4.3,69.5
449,19865,James Washington,PIT,WR,16,0,0,0,0,0,30,392,5,0,0,0,0,4.3,69.2
450,16787,Breshad Perriman,NYJ,WR,12,0,0,0,6,0,30,505,3,0,0,0,0,5.8,69.1
450,21448,Jalen Guyton,LAC,WR,16,0,0,0,0,0,28,511,3,0,0,0,0,4.3,69.1
450,19897,Tre'Quan Smith,NO,WR,14,0,0,0,3,0,34,448,4,0,0,0,0,4.9,69.1
453,16811,Ronald Darby,WAS,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,4.3,69
453,11023,Carlos Dunlap II,SEA,DE,15,0,0,0,0,0,0,0,0,5.5,0,0,0,4.6,69
453,20570,Darious Williams,LAR,CB,16,0,0,0,0,0,0,0,0,0,4,0,0,4.3,69
456,16668,Carlos Hyde,SEA,RB,10,0,0,0,356,4,16,93,0,0,0,0,0,6.9,68.9
456,19037,Matt Milano,BUF,OLB,10,0,0,0,0,0,0,0,0,3.5,1,0,0,6.9,68.9
456,18975,Jourdan Lewis,DAL,CB,15,0,0,0,0,0,0,0,0,2,0,0,1,4.6,68.9
459,17970,Devontae Booker,LV,RB,16,0,0,0,423,3,17,84,0,0,0,0,0,4.3,68.7
460,16364,Anthony Hitchens,KC,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,4.9,68.5
460,15814,Benson Mayowa,SEA,DE,13,0,0,0,0,0,0,0,0,6,0,2,1,5.3,68.5
460,20949,Irv Smith Jr.,MIN,TE,13,0,0,0,0,0,30,365,5,0,0,0,0,5.3,68.5
463,19828,Sony Michel,NE,RB,9,0,0,0,449,1,7,114,1,0,0,0,0,7.6,68.3
464,19930,Bilal Nichols,CHI,NT,16,0,0,0,0,0,0,0,0,5,1,0,0,4.3,68.25
465,20795,Dwayne Haskins,WAS,QB,7,1439,5,7,46,1,0,0,0,0,0,0,0,9.7,68.16
466,20744,Blessuan Austin,NYJ,CB,11,0,0,0,0,0,0,0,0,0,0,1,0,6.2,68
466,15136,Micah Hyde,BUF,S,15,0,0,0,0,0,0,0,0,0,1,0,0,4.5,68
466,18013,Kendall Fuller,WAS,CB,14,0,0,0,0,0,0,0,0,0,4,0,0,4.9,68
469,17141,Damiere Byrd,NE,WR,16,0,0,0,15,0,47,604,1,0,0,0,0,4.2,67.9
470,19020,Deatrich Wise Jr.,NE,DE,16,0,0,0,0,0,0,0,0,2.5,0,0,1,4.2,67.7
471,16056,James White,NE,RB,14,0,0,0,121,2,49,375,1,0,0,0,0,4.8,67.6
472,16888,Damien Wilson,KC,LB,13,0,0,0,0,0,0,0,0,0,0,1,0,5.2,67.5
472,17963,Austin Hooper,CLE,TE,13,0,0,0,0,0,46,435,4,0,0,0,0,5.2,67.5
472,19986,Micah Kiser,LAR,ILB,9,0,0,0,0,0,0,0,0,0,0,1,0,7.5,67.5
475,15127,Darius Slay,PHI,CB,15,0,0,0,0,0,0,0,0,0,1,0,0,4.5,67
476,14743,Lawrence Guy,NE,DE,14,0,0,0,0,0,0,0,0,2,0,0,1,4.8,66.6
476,18555,Morgan Fox,LAR,DE,16,0,0,0,0,0,0,0,0,6,0,1,1,4.2,66.6
478,19062,Desmond King II,TEN,FS,15,0,0,0,0,0,0,0,0,2,0,0,1,4.4,66.2
479,11414,Everson Griffen,DET,DE,14,0,0,0,0,0,0,0,0,6,0,0,0,4.7,66.05
480,18982,Rasul Douglas,CAR,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,4.7,66
480,12881,Buster Skrine,CHI,CB,12,0,0,0,0,0,0,0,0,0,0,1,0,5.5,66
482,16310,Denico Autry,IND,DL,14,0,0,0,0,0,0,0,0,7.5,0,0,0,4.7,65.85
483,19659,Dan Arnold,ARI,TE,16,0,0,0,0,0,31,438,4,0,0,0,0,4.1,65.8
484,16312,T.J. Carrie,IND,CB,15,0,0,0,0,0,0,0,0,0,2,0,1,4.4,65.5
484,18937,Marcus Williams,NO,SS,14,0,0,0,0,0,0,0,0,0,3,0,0,4.7,65.5
484,16859,Steven Nelson,PIT,CB,15,0,0,0,0,0,0,0,0,0,2,0,1,4.4,65.5
487,18911,Derek Barnett,PHI,DE,13,0,0,0,0,0,0,0,0,5.5,0,0,0,5,65.4
488,21192,Nik Needham,MIA,CB,16,0,0,0,0,0,0,0,0,1,2,0,0,4.1,65.3
489,18321,Jarrod Wilson,JAX,FS,12,0,0,0,0,0,0,0,0,0,1,0,0,5.4,65
489,13892,L.J. Fort,BAL,OLB,14,0,0,0,0,0,0,0,0,0,0,1,2,4.6,65
489,14397,Michael Brockers,LAR,DL,15,0,0,0,0,0,0,0,0,5,0,0,0,4.3,65
489,21937,Jordan Fuller,LAR,S,12,0,0,0,0,0,0,0,0,0,3,0,0,5.4,65
489,82,New York Jets,NYJ,DST,16,0,0,0,0,0,0,0,0,31,10,16,10,4.1,65
494,20950,Benny Snell Jr.,PIT,RB,16,0,0,0,368,4,10,61,0,0,0,0,1,4.1,64.9
494,19824,Kalen Ballage,LAC,RB,11,0,0,0,303,3,29,166,0,0,0,0,0,5.9,64.9
496,18959,Dawuane Smoot,JAX,DE,16,0,0,0,0,0,0,0,0,5.5,0,2,0,4,64.8
496,20145,Allen Lazard,GB,WR,10,0,0,0,17,0,33,451,3,0,0,0,0,6.5,64.8
498,22156,Tae Crowder,NYG,LB,11,0,0,0,0,0,0,0,0,1,0,0,1,5.9,64.6
499,21111,Ugo Amadi,SEA,FS,14,0,0,0,0,0,0,0,0,0,0,1,0,4.6,64.5
500,20811,Amani Hooker,TEN,FS,16,0,0,0,4,0,0,0,0,0,4,0,0,4,64.4
501,16041,Jimmy Garoppolo,SF,QB,6,1096,7,5,25,0,0,0,0,0,0,0,0,10.7,64.34
502,12845,A.J. Green,CIN,WR,16,0,0,0,0,0,47,523,2,0,0,0,0,4,64.3
503,12554,Andrew Sendejo,CLE,FS,14,0,0,0,0,0,0,0,0,0,0,1,0,4.6,64
503,19084,Xavier Woods,DAL,FS,15,0,0,0,0,0,0,0,0,0,0,0,0,4.3,64
505,16389,Odell Beckham Jr.,CLE,WR,7,18,0,0,72,1,23,319,3,0,0,0,0,9.1,63.82
506,18930,Tyus Bowser,BAL,OLB,16,0,0,0,0,0,0,0,0,2,3,0,0,4,63.8
506,16640,John Brown,BUF,WR,9,0,0,0,0,0,33,458,3,0,0,0,0,7.1,63.8
508,19043,Isaiah McKenzie,BUF,WR,16,12,1,0,9,0,30,282,5,0,0,0,0,4,63.58
