Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
254,12594,Stephen Hauschka,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.2,99
254,14996,Brandon McManus,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.2,99
256,18803,Leonard Fournette,JAX,RB,8,0,0,0,439,5,22,185,1,0,0,0,0,12.3,98.4
257,16263,Allen Robinson II,CHI,WR,13,0,0,0,9,0,55,754,4,0,0,0,0,7.6,98.3
258,17999,Yannick Ngakoue,JAX,DE,16,0,0,0,0,0,0,0,0,9.5,0,0,0,6.1,98.25
259,16960,Quandre Diggs,DET,SS,16,0,0,0,0,0,0,0,0,0,3,0,0,6.1,98
259,48,Dallas Cowboys,DAL,DST,16,0,0,0,0,0,0,0,0,39,9,15,11,6.1,98
261,19912,Nyheim Hines,IND,RB,16,0,0,0,314,2,63,425,2,0,0,0,0,6.1,97.9
262,18928,Curtis Samuel,CAR,WR,13,0,0,0,84,2,39,494,5,0,0,1,0,7.5,97.8
263,11197,Demaryius Thomas,HOU,WR,15,0,0,0,0,0,59,677,5,0,0,0,0,6.5,97.7
263,14587,Josh Gordon,NE,WR,12,0,0,0,0,0,41,737,4,0,0,0,0,8.1,97.7
265,17950,Eli Apple,NO,CB,15,0,0,0,0,0,0,0,0,0,2,1,2,6.5,97.5
265,13135,Prince Amukamara,CHI,CB,15,0,0,0,0,0,0,0,0,0,3,2,0,6.5,97.5
267,15196,Kenny Stills,MIA,WR,15,3,1,0,0,0,37,553,6,0,0,0,0,6.5,97.42
268,19882,Jerome Baker,MIA,LB,16,0,0,0,0,0,0,0,0,3,1,0,0,6.1,97.3
269,11132,Jerry Hughes,BUF,DE,16,0,0,0,0,0,0,0,0,7,0,3,0,6.1,97.25
270,18023,Justin Simmons,DEN,FS,16,0,0,0,0,0,0,0,0,0,3,0,0,6.1,97
270,18905,Marshon Lattimore,NO,CB,16,0,0,0,0,0,0,0,0,0,2,5,3,6.1,97
270,19062,Desmond King II,LAC,FS,16,0,0,0,0,0,0,0,0,0,3,1,1,6.1,97
270,26,Philadelphia Eagles,PHI,DST,16,0,0,0,0,0,0,0,0,44,10,11,7,6.1,97
274,18480,Patrick Onwuasor,BAL,OLB,16,0,0,0,0,0,0,0,0,5.5,1,2,0,6.1,96.95
275,17048,Tyrell Williams,LAC,WR,16,0,0,0,15,0,41,653,5,0,0,0,0,6,96.8
276,16794,Landon Collins,NYG,SS,12,0,0,0,0,0,0,0,0,0,0,1,0,8,96.5
277,18013,Kendall Fuller,KC,CB,15,0,0,0,0,0,0,0,0,0,2,1,0,6.4,96
278,18882,Cooper Kupp,LAR,WR,8,0,0,0,25,0,40,566,6,0,0,0,0,11.9,95.1
279,13109,Dan Bailey,MIN,K,14,0,0,0,0,0,0,0,0,0,0,0,0,6.8,95
280,17991,Vonn Bell,NO,SS,16,0,0,0,0,0,0,0,0,1,0,1,1,5.9,94.9
281,18875,Jonathan Allen,WAS,DT,16,0,0,0,0,0,0,0,0,8,0,0,0,5.9,94.6
282,12215,Reshad Jones,MIA,SS,14,0,0,0,0,0,0,0,0,0,3,0,0,6.8,94.5
283,14128,Melvin Ingram III,LAC,LB,16,0,0,0,0,0,0,0,0,7,1,1,1,5.9,94.45
284,19800,Courtland Sutton,DEN,WR,16,0,0,0,-1,0,42,704,4,0,0,0,0,5.9,94.3
285,16799,Preston Smith,WAS,OLB,16,0,0,0,0,0,0,0,0,4,1,1,1,5.9,94.25
286,18092,Jatavis Brown,LAC,OLB,15,0,0,0,0,0,0,0,0,1,0,1,0,6.3,93.8
287,4556,Jordy Nelson,LV,WR,15,0,0,0,-2,0,63,739,3,0,0,0,0,6.2,93.7
288,7383,Terrell Suggs,BAL,DE,16,0,0,0,0,0,0,0,0,7,0,1,1,5.8,93.6
288,18088,Alex Collins,BAL,RB,10,0,0,0,411,7,15,105,1,0,0,0,0,9.4,93.6
290,16312,T.J. Carrie,CLE,CB,16,0,0,0,0,0,0,0,0,1,1,2,1,5.8,93.4
291,11932,LeSean McCoy,BUF,RB,14,0,0,0,514,3,34,238,0,0,0,0,0,6.7,93.2
291,14888,Logan Ryan,TEN,DB,14,0,0,0,0,0,0,0,0,4,0,0,0,6.7,93.2
293,12880,Jabaal Sheard,IND,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,0,5.8,93.15
294,15965,Trey Burton,CHI,TE,16,0,0,0,2,0,54,569,6,0,0,0,0,5.8,93.1
295,11382,Ndamukong Suh,LAR,NT,16,0,0,0,0,0,0,0,0,4.5,0,0,2,5.8,93.05
296,10978,Devin McCourty,NE,SS,16,0,0,0,0,0,0,0,0,0,1,1,2,5.8,93
296,15218,TJ McDonald,MIA,SS,14,0,0,0,0,0,0,0,0,0,3,0,1,6.6,93
296,17488,Curtis Riley,NYG,FS,16,0,0,0,0,0,0,0,0,0,4,0,0,5.8,93
296,12,Green Bay Packers,GB,DST,16,0,0,0,0,0,0,0,0,44,7,9,8,5.8,93
300,17059,Grady Jarrett,ATL,DT,14,0,0,0,0,0,0,0,0,6,0,3,0,6.6,92.9
301,12815,Josh Bynes,ARI,ILB,11,0,0,0,0,0,0,0,0,2,0,0,1,8.4,92.2
302,13476,Ron Parker,KC,SS,15,0,0,0,0,0,0,0,0,1,2,0,0,6.1,92.1
303,17963,Austin Hooper,ATL,TE,16,0,0,0,0,0,71,660,4,0,0,0,0,5.8,92
303,16128,Pierre Desir,IND,CB,16,0,0,0,0,0,0,0,0,0,1,2,1,5.8,92
303,16859,Steven Nelson,KC,CB,16,0,0,0,0,0,0,0,0,0,4,0,0,5.8,92
303,16432,Kyle Fuller,CHI,CB,16,0,0,0,0,0,0,0,0,0,7,0,0,5.8,92
307,13029,Allen Bailey,KC,DE,16,0,0,0,0,0,0,0,0,6,0,3,4,5.7,91.9
308,13460,Doug Baldwin,SEA,WR,13,0,0,0,0,0,50,618,5,0,0,0,0,7.1,91.8
309,18064,Matthew Judon,BAL,OLB,16,0,0,0,0,0,0,0,0,7,0,1,0,5.7,91.6
310,11021,Geno Atkins,CIN,DT,16,0,0,0,0,0,0,0,0,10,0,0,0,5.7,91.55
311,16310,Denico Autry,IND,DL,12,0,0,0,0,0,0,0,0,9,0,2,1,7.6,91.3
311,17947,Kenny Clark,GB,NT,13,0,0,0,0,0,0,0,0,6,0,1,2,7,91.3
313,20033,Jason Sanders,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.7,91
314,5820,Frank Gore,MIA,RB,14,0,0,0,722,0,12,124,1,0,0,0,0,6.5,90.6
315,14412,Jackrabbit Jenkins,NYG,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,5.7,90.5
316,17992,James Bradberry,CAR,CB,16,0,0,0,0,0,0,0,0,1,1,1,0,5.6,90.4
317,18902,Jabrill Peppers,CLE,SS,16,0,0,0,0,0,0,0,0,1,1,0,2,5.6,89.6
318,16783,Bud Dupree,PIT,OLB,16,0,0,0,0,0,0,0,0,5.5,1,1,0,5.6,89.45
319,18070,Wendell Smallwood,PHI,RB,16,0,0,0,364,3,28,230,2,0,0,0,0,5.6,89.4
320,15576,Jeff Heath,DAL,SS,16,0,0,0,3,0,0,0,0,0,1,1,0,5.6,89.3
320,19917,Antonio Callaway,CLE,WR,16,0,0,0,7,0,43,586,5,0,0,0,0,5.6,89.3
322,15516,Tony Jefferson II,BAL,SS,14,0,0,0,0,0,0,0,0,1,1,1,1,6.4,89.2
322,16902,Adrian Amos,CHI,FS,16,0,0,0,0,0,0,0,0,1,2,0,1,5.6,89.2
324,18952,Larry Ogunjobi,CLE,DT,16,0,0,0,0,0,0,0,0,5.5,0,1,0,5.6,89.15
325,19829,Minkah Fitzpatrick,MIA,FS,16,0,0,0,0,0,0,0,0,0,2,0,0,5.6,89
326,16786,Shaq Thompson,CAR,ILB,14,0,0,0,0,0,0,0,0,3.5,0,1,0,6.3,88.8
326,17935,Leonard Floyd,CHI,OLB,16,0,0,0,0,0,0,0,0,4,1,0,1,5.6,88.8
326,18016,Kyler Fackrell,GB,OLB,16,0,0,0,0,0,0,0,0,10.5,0,0,0,5.6,88.8
329,18037,De'Vondre Campbell,ATL,OLB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,5.5,88.6
329,18690,Jalen Richard,LV,RB,16,0,0,0,259,1,68,607,0,0,0,0,0,5.5,88.6
331,16668,Carlos Hyde,JAX,RB,14,0,0,0,571,5,10,33,0,0,0,0,0,6.3,88.4
332,16191,Chris Boswell,PIT,K,15,2,1,0,0,0,0,0,0,0,0,0,0,5.9,88.08
333,5,Carolina Panthers,CAR,DST,16,0,0,0,0,0,0,0,0,35,13,14,9,5.5,88
334,18876,David Njoku,CLE,TE,16,0,0,0,0,0,56,639,4,0,0,0,0,5.5,87.9
335,20239,Gus Edwards,BAL,RB,11,0,0,0,718,2,2,20,0,0,0,0,0,8,87.8
336,17919,Jalen Ramsey,JAX,DB,16,0,0,0,0,0,0,0,0,0,3,0,0,5.5,87.5
337,13275,Kyle Rudolph,MIN,TE,16,0,0,0,0,0,64,634,4,0,0,0,0,5.5,87.4
337,18995,Jamaal Williams,GB,RB,16,0,0,0,464,3,27,210,0,0,0,0,0,5.5,87.4
339,19823,Royce Freeman,DEN,RB,14,0,0,0,521,5,14,72,0,0,0,0,0,6.2,87.3
340,19864,Anthony Miller,CHI,WR,15,8,0,0,26,0,33,423,7,0,0,0,0,5.8,87.22
341,18901,O.J. Howard,TB,TE,10,0,0,0,0,0,34,565,5,0,0,0,0,8.6,86.5
341,18924,Adoree' Jackson,TEN,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,5.4,86.5
343,7,Cincinnati Bengals,CIN,DST,16,0,0,0,0,0,0,0,0,34,12,9,7,5.4,86
344,17949,Sheldon Rankins,NO,DT,16,0,0,0,0,0,0,0,0,8,0,1,0,5.4,85.6
345,18015,Nick Vigil,CIN,OLB,11,0,0,0,0,0,0,0,0,0,0,0,1,7.8,85.5
345,17951,Darron Lee,NYJ,LB,12,0,0,0,0,0,0,0,0,0,3,0,0,7.1,85.5
347,18012,Jordan Jenkins,NYJ,OLB,16,0,0,0,0,0,0,0,0,7,0,2,2,5.3,85.45
348,14141,Cole Beasley,DAL,WR,16,0,0,0,0,0,65,672,3,0,0,0,0,5.3,85.2
349,18123,Jeff Driskel,CIN,QB,9,1003,6,2,130,2,0,0,0,0,0,0,0,9.5,85.12
350,16838,Duke Johnson,CLE,RB,16,0,0,0,201,0,47,429,3,0,0,0,0,5.3,85
351,15186,A.J. Klein,NO,OLB,16,0,0,0,0,0,0,0,0,2,1,0,2,5.3,84.9
351,16129,Taylor Gabriel,CHI,WR,16,0,0,0,61,0,67,688,2,0,0,0,0,5.3,84.9
353,16397,Devon Kennard,DET,OLB,15,0,0,0,0,0,0,0,0,7,0,0,1,5.6,84.7
354,16159,Stephon Tuitt,PIT,DE,14,0,0,0,0,0,0,0,0,5.5,0,0,0,6,84.55
355,16870,Clayton Geathers,IND,SS,12,0,0,0,0,0,0,0,0,0,0,1,0,7,84.5
356,10974,Rob Gronkowski,NE,TE,13,0,0,0,0,0,47,682,3,0,0,0,0,6.5,84.2
357,16625,Lamarcus Joyner,LAR,FS,15,0,0,0,0,0,0,0,0,1,1,0,1,5.6,84.1
357,19016,Samson Ebukam,LAR,OLB,16,0,0,0,0,0,0,0,0,3,1,3,2,5.3,84.1
359,14340,Josh Norman,WAS,CB,16,0,0,0,0,0,0,0,0,0,3,3,1,5.2,84
359,16644,Chandler Catanzaro,CAR,K,13,0,0,0,0,0,0,0,0,0,0,0,0,6.5,84
359,17139,Josh Lambo,JAX,K,13,0,0,0,0,0,0,0,0,0,0,0,0,6.5,84
359,75,New York Giants,NYG,DST,16,0,0,0,0,0,0,0,0,30,16,10,5,5.2,84
363,14989,D.J. Swearinger,ARI,FS,15,0,0,0,0,0,0,0,0,1,4,2,1,5.6,83.7
364,17989,Sean Davis,PIT,FS,15,0,0,0,0,0,0,0,0,0,1,1,0,5.6,83.5
365,13181,Mario Addison,CAR,DE,16,0,0,0,0,0,0,0,0,9,0,2,0,5.2,83.4
365,19849,Terrell Edmunds,PIT,SS,16,0,0,0,0,0,0,0,0,1,1,0,1,5.2,83.4
367,15239,Vance McDonald,PIT,TE,15,0,0,0,0,0,50,610,4,0,0,0,0,5.5,83
368,16232,Donte Moncrief,JAX,WR,16,0,0,0,0,0,48,668,3,0,0,0,0,5.2,82.8
369,13393,Robert Quinn,MIA,OLB,16,0,0,0,0,0,0,0,0,6.5,0,2,0,5.1,82.3
369,19841,Daron Payne,WAS,NT,16,0,0,0,0,0,0,0,0,5,0,1,1,5.1,82.3
369,19839,Jaire Alexander,GB,CB,13,0,0,0,0,0,0,0,0,0.5,1,0,0,6.3,82.3
372,13761,Stephon Gilmore,NE,CB,16,0,0,0,0,0,0,0,0,1,2,2,1,5.1,82.2
373,17995,Carl Nassib,TB,DE,15,0,0,0,0,0,0,0,0,6.5,0,2,0,5.5,82.1
373,18316,Mike Hilton,PIT,CB,15,0,0,0,0,0,0,0,0,1,1,0,2,5.5,82.1
375,8353,Patrick Chung,NE,FS,15,0,0,0,0,0,0,0,0,0.5,1,0,1,5.5,82
376,16839,P.J. Williams,NO,CB,15,0,0,0,0,0,0,0,0,1,1,2,0,5.4,81.5
376,4895,Thomas Davis Sr.,CAR,OLB,12,0,0,0,0,0,0,0,0,0,0,0,2,6.8,81.5
378,19871,Sam Hubbard,CIN,DE,16,0,0,0,0,0,0,0,0,6,0,1,1,5.1,81.45
379,18912,Evan Engram,NYG,TE,11,0,0,0,36,0,45,577,3,0,0,0,0,7.4,81.3
380,18953,Chidobe Awuzie,DAL,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,5.4,81
380,19830,Denzel Ward,CLE,CB,13,0,0,0,0,0,0,0,0,0,3,1,2,6.2,81
380,19989,Daniel Carlson,LV,K,12,0,0,0,0,0,0,0,0,0,0,0,0,6.8,81
383,16767,Leonard Williams,NYJ,DE,16,0,0,0,0,0,0,0,0,5,0,0,0,5.1,80.85
384,15113,Jon Bostic,PIT,ILB,16,0,0,0,0,0,0,0,0,2.5,0,0,0,5,80.8
384,13870,Marvin Jones Jr.,DET,WR,9,0,0,0,0,0,35,508,5,0,0,0,0,9,80.8
386,14646,Olivier Vernon,NYG,DE,11,0,0,0,0,0,0,0,0,7,0,1,1,7.3,80.75
387,2104,Mike Adams,CAR,FS,16,0,0,0,0,0,0,0,0,0,3,0,0,5,80.5
387,4490,Johnathan Joseph,HOU,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,5.8,80.5
387,11043,Joe Haden,PIT,CB,15,0,0,0,0,0,0,0,0,0,2,1,0,5.4,80.5
387,15814,Benson Mayowa,ARI,DE,15,0,0,0,0,0,0,0,0,4,0,1,1,5.4,80.5
387,19815,Christian Kirk,ARI,WR,12,0,0,0,35,0,43,590,3,0,0,0,0,6.7,80.5
392,19951,Tre Flowers,SEA,CB,15,0,0,0,0,0,0,0,0,0,0,3,1,5.3,80
393,18268,Romeo Okwara,DET,OLB,15,0,0,0,0,0,0,0,0,7.5,0,1,0,5.3,79.8
394,8550,Jason McCourty,NE,CB,16,0,0,0,0,0,0,0,0,0,1,1,0,5,79.5
394,18964,Alex Anzalone,NO,ILB,16,0,0,0,0,0,0,0,0,2,1,2,0,5,79.5
396,18089,Rashard Higgins,CLE,WR,13,0,0,0,0,0,39,572,4,0,0,0,0,6.1,79.2
397,17037,Justin Coleman,SEA,CB,16,0,0,0,0,0,0,0,0,0.5,1,1,2,4.9,79.05
398,14144,Morris Claiborne,NYJ,CB,15,0,0,0,0,0,0,0,0,0,2,0,0,5.3,79
398,2,Atlanta Falcons,ATL,DST,16,0,0,0,0,0,0,0,0,37,15,7,4,4.9,79
400,16802,Devin Funchess,CAR,WR,14,0,0,0,0,0,44,549,4,0,0,0,0,5.6,78.9
401,9331,Michael Crabtree,BAL,WR,16,0,0,0,0,0,54,607,3,0,0,0,0,4.9,78.7
402,20007,Foyesade Oluokun,ATL,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.9,78.5
402,15242,Eric Reid,CAR,SS,13,0,0,0,0,0,0,0,0,1,1,1,0,6,78.5
404,16877,Rodney Gunter,ARI,DT,16,0,0,0,0,0,0,0,0,4.5,0,2,0,4.9,78.2
405,18177,Jonathan Jones,NE,CB,16,0,0,0,0,0,0,0,0,1.5,3,1,0,4.9,78.1
406,10333,Graham Gano,CAR,K,12,0,0,0,0,0,0,0,0,0,0,0,0,6.5,78
406,16788,Byron Jones,DAL,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.9,78
406,20325,Greg Joseph,CLE,K,14,0,0,0,0,0,0,0,0,0,0,0,0,5.6,78
409,15183,Desmond Trufant,ATL,CB,16,0,0,0,0,0,0,0,0,1,0,0,0,4.8,77.6
410,16854,Henry Anderson,NYJ,DE,16,0,0,0,0,0,0,0,0,7,0,0,0,4.8,77.45
411,16189,Alfred Blue,HOU,RB,16,0,0,0,499,2,20,154,0,0,0,0,0,4.8,77.3
412,19854,Dante Pettis,SF,WR,12,0,0,0,-2,0,27,467,5,0,0,0,0,6.4,76.5
412,19954,Jordan Whitehead,TB,SS,15,0,0,0,0,0,0,0,0,0,0,0,0,5.1,76.5
412,12296,LeGarrette Blount,DET,RB,16,0,0,0,418,5,10,67,0,0,0,0,0,4.8,76.5
415,19970,Genard Avery,CLE,LB,16,0,0,0,0,0,0,0,0,4.5,0,1,1,4.8,76.15
416,15306,Jahleel Addae,LAC,SS,16,0,0,0,0,0,0,0,0,1,1,0,1,4.7,75.8
417,13723,Nick Foles,PHI,QB,5,1413,7,4,17,0,1,15,0,0,0,0,0,15.1,75.72
418,11315,Brandon Graham,PHI,DE,16,0,0,0,0,0,0,0,0,4,0,1,1,4.7,75.7
419,16031,Damien Williams,KC,RB,14,0,0,0,256,4,23,160,2,0,0,0,0,5.4,75.6
419,11488,Jimmy Graham,GB,TE,16,0,0,0,0,0,55,636,2,0,0,0,0,4.7,75.6
421,18986,Shaquill Griffin,SEA,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,4.7,75.5
422,16434,Christian Jones,DET,OLB,16,0,0,0,0,0,0,0,0,1,0,1,0,4.7,75.4
423,16003,Sammy Watkins,KC,WR,10,0,0,0,52,0,40,519,3,0,0,0,0,7.5,75.1
423,8593,Glover Quin,DET,FS,16,0,0,0,0,0,0,0,0,1,0,0,0,4.7,75.1
425,17937,Reggie Ragland,KC,LB,16,0,0,0,0,0,0,0,0,0.5,1,0,0,4.7,75
425,18031,B.J. Goodson,NYG,ILB,15,0,0,0,0,0,0,0,0,0.5,2,0,1,5,75
425,19120,David Moore,SEA,WR,16,0,0,0,5,0,26,445,5,0,0,1,0,4.7,75
428,18973,C.J. Beathard,SF,QB,6,1252,8,7,69,1,0,0,0,0,0,0,0,12.5,74.98
429,12881,Buster Skrine,NYJ,CB,14,0,0,0,0,0,0,0,0,0.5,0,1,1,5.4,74.95
430,20075,Josh Adams,PHI,RB,13,0,0,0,511,3,7,58,0,0,0,0,0,5.8,74.9
431,15086,B.W. Webb,NYG,CB,16,0,0,0,0,0,0,0,0,1,1,1,0,4.7,74.7
432,13018,Chris Harris Jr.,DEN,CB,12,0,0,0,0,0,0,0,0,1,3,0,0,6.2,74.4
433,17916,William Fuller V,HOU,WR,7,0,0,0,0,0,32,503,4,0,0,0,0,10.6,74.3
434,19947,Chris Herndon,NYJ,TE,14,0,0,0,0,0,39,502,4,0,0,0,0,5.3,74.2
435,18937,Marcus Williams,NO,SS,16,0,0,0,0,0,0,0,0,1,2,1,1,4.6,74.1
436,20144,Michael Badgley,LAC,K,10,0,0,0,0,0,0,0,0,0,0,0,0,7.4,74
437,18027,Tavon Young,BAL,CB,15,0,0,0,0,0,0,0,0,2,1,0,2,4.9,73.7
438,15127,Darius Slay,DET,CB,15,0,0,0,0,0,0,0,0,0,3,0,0,4.9,73.5
439,16905,Bobby McCain,MIA,CB,14,0,0,0,0,0,0,0,0,2,1,0,0,5.2,73.4
440,2550,Kyle Williams,BUF,DT,16,0,0,0,0,0,1,9,0,5,0,1,1,4.6,73.25
441,19803,Mark Andrews,BAL,TE,16,0,0,0,0,0,34,552,3,0,0,0,0,4.6,73.2
442,14894,Sheldon Richardson,MIN,DT,16,0,0,0,0,0,0,0,0,4.5,0,0,0,4.6,73.15
443,19976,Marquez Valdes-Scantling,GB,WR,16,0,0,0,29,0,38,581,2,0,0,0,0,4.6,73
444,7243,Eric Weddle,BAL,FS,16,0,0,0,0,0,0,0,0,1,0,0,0,4.6,72.9
445,18017,Javon Hargrave,PIT,DT,16,0,0,0,0,0,0,0,0,6.5,0,0,0,4.5,72.75
446,19318,Kendrick Bourne,SF,WR,16,0,0,0,0,0,42,487,4,0,0,0,0,4.5,72.7
446,19897,Tre'Quan Smith,NO,WR,15,0,0,0,0,0,28,427,5,0,0,0,0,4.8,72.7
448,8343,Cameron Wake,MIA,OLB,14,0,0,0,0,0,0,0,0,6,0,1,0,5.2,72.4
448,16141,Willie Snead IV,BAL,WR,16,0,0,0,13,0,62,651,1,0,0,0,0,4.5,72.4
448,19101,Elijah Lee,SF,OLB,16,0,0,0,0,0,0,0,0,1,0,1,0,4.5,72.4
451,16496,Anthony Barr,MIN,OLB,13,0,0,0,0,0,0,0,0,3,0,1,0,5.6,72.2
452,20250,Robert Foster,BUF,WR,13,0,0,0,0,0,27,541,3,0,0,0,0,5.5,72.1
453,18982,Rasul Douglas,PHI,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,4.5,72
453,17985,Mackensie Alexander,MIN,CB,15,0,0,0,0,0,0,0,0,4,0,0,0,4.8,72
455,16107,Darqueze Dennard,CIN,CB,13,0,0,0,0,0,0,0,0,0,0,0,1,5.5,71.5
455,16688,Cassius Marsh,SF,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,1,4.5,71.5
455,19862,Harold Landry III,TEN,OLB,15,0,0,0,0,0,0,0,0,4.5,0,1,0,4.8,71.5
458,14828,Chris Hogan,NE,WR,16,0,0,0,0,0,35,532,3,0,0,0,0,4.4,71.2
458,18060,Ronald Blair,SF,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,0,4.4,71.2
460,19885,B.J. Hill,NYG,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,0,4.4,71.15
461,19017,Josh Reynolds,LAR,WR,16,0,0,0,8,0,29,402,5,0,0,0,0,4.4,71
462,16308,Albert Wilson,MIA,WR,7,52,1,0,16,0,26,391,4,0,0,0,0,10.1,70.78
463,19924,Ito Smith,ATL,RB,14,0,0,0,315,4,27,152,0,0,0,0,0,5,70.7
464,18069,Matt Ioannidis,WAS,DT,14,0,0,0,0,0,0,0,0,7.5,0,1,1,5,70.6
465,11302,Linval Joseph,MIN,DT,15,0,0,0,0,0,0,0,0,1,0,1,1,4.7,70.5
466,11548,Darian Stewart,DEN,FS,14,0,0,0,0,0,0,0,0,1,2,0,1,5,70.45
467,9051,Clay Matthews,GB,OLB,16,0,0,0,0,0,0,0,0,3.5,0,2,0,4.4,70.35
468,17328,Bryce Callahan,CHI,CB,13,0,0,0,0,0,0,0,0,2,2,0,0,5.4,70.2
469,15150,Cordarrelle Patterson,NE,RB,15,0,0,0,228,1,21,247,3,0,0,0,0,4.6,69.5
469,16283,Bradley Roby,DEN,CB,15,0,0,0,0,0,0,0,0,0,1,2,0,4.6,69.5
471,17983,Deion Jones,ATL,ILB,6,0,0,0,0,0,0,0,0,1,2,1,0,11.5,68.9
472,7802,Chris Long,PHI,DE,16,0,0,0,0,0,0,0,0,6.5,0,2,0,4.3,68.6
472,13977,Whitney Mercilus,HOU,OLB,16,0,0,0,0,0,0,0,0,4,0,2,0,4.3,68.6
474,13415,Patrick Peterson,ARI,CB,16,0,0,0,0,0,0,0,0,1,2,0,1,4.3,68.5
475,9906,Danny Amendola,MIA,WR,15,28,1,0,-2,0,59,575,1,0,0,0,0,4.6,68.42
476,16558,Adarius Taylor,TB,OLB,15,0,0,0,0,0,0,0,0,1,1,1,0,4.5,68.1
477,9169,Captain Munnerlyn,CAR,CB,16,0,0,0,0,0,0,0,0,2,1,0,1,4.2,68
477,15189,Kawann Short,CAR,DT,14,0,0,0,0,0,0,0,0,3,0,1,0,4.9,68
477,95,Tampa Bay Buccaneers,TB,DST,16,0,0,0,0,0,0,0,0,38,9,11,8,4.2,68
480,14053,Brock Osweiler,MIA,QB,7,1247,6,4,21,0,0,0,0,0,0,0,0,9.7,67.98
481,15197,Kenny Vaccaro,TEN,SS,13,0,0,0,0,0,0,0,0,2,1,0,0,5.2,67.7
482,14096,Jack Crawford,ATL,DE,16,0,0,0,0,0,0,0,0,5.5,1,1,0,4.2,67.5
483,19886,Lorenzo Carter,NYG,OLB,15,0,0,0,0,0,0,0,0,4,0,0,0,4.5,67.4
484,11514,Gerald McCoy,TB,DT,14,0,0,0,0,0,0,0,0,6,0,0,0,4.8,67.15
485,14922,Margus Hunt,IND,DE,15,0,0,0,0,0,0,0,0,5,0,1,1,4.5,67.1
486,17976,Xavien Howard,MIA,CB,12,0,0,0,0,0,0,0,0,0,7,0,1,5.6,67
486,18942,Justin Evans,TB,SS,10,0,0,0,0,0,0,0,0,0,1,0,1,6.7,67
486,15359,Rashaan Melvin,LV,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,4.8,67
489,17993,Adam Gotsis,DEN,DE,16,0,0,0,0,0,0,0,0,3,0,2,1,4.2,66.9
489,15423,Brandon Copeland,NYJ,LB,16,0,0,0,0,0,0,0,0,5,0,0,0,4.2,66.9
489,19109,Elijah McGuire,NYJ,RB,8,0,0,0,276,3,19,193,1,0,0,0,0,8.4,66.9
492,15589,Michael Thomas,NYG,SS,16,0,0,0,0,0,0,0,0,1,2,0,0,4.2,66.8
493,16764,Dante Fowler Jr.,LAR,OLB,15,0,0,0,0,0,0,0,0,4,0,2,2,4.4,66.7
494,19926,Kenny Young,BAL,ILB,16,0,0,0,0,0,0,0,0,2.5,0,1,0,4.2,66.55
495,18106,Anthony Brown,DAL,CB,15,0,0,0,0,0,0,0,0,2,1,1,0,4.4,66.5
496,16778,Arik Armstead,SF,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,4.2,66.4
497,15100,Jordan Reed,WAS,TE,13,0,0,0,0,0,54,558,2,0,0,0,0,5.1,65.8
498,11437,Corey Peters,ARI,DT,15,0,0,0,0,0,0,0,0,2.5,0,0,1,4.4,65.6
499,14414,Trumaine Johnson,NYJ,CB,10,0,0,0,0,0,0,0,0,0,4,1,1,6.6,65.5
500,16821,Randy Gregory,DAL,DE,14,0,0,0,0,0,0,0,0,6,0,1,1,4.7,65.3
501,17939,Josh Doctson,WAS,WR,15,0,0,0,0,0,44,532,2,0,0,0,0,4.3,65.2
502,12239,Chris Ivory,BUF,RB,13,0,0,0,385,1,13,205,0,0,0,0,0,5,65
502,15136,Micah Hyde,BUF,S,15,0,0,0,0,0,0,0,0,0,2,0,1,4.3,65
502,18972,Fabian Moreau,WAS,CB,16,0,0,0,0,0,0,0,0,0,1,3,0,4.1,65
502,13085,Marcus Gilchrist,LV,SS,16,0,0,0,0,0,0,0,0,0,3,0,0,4.1,65
506,18130,Elandon Roberts,NE,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,4,64.7
506,19867,Michael Gallup,DAL,WR,16,0,0,0,0,0,33,507,2,0,0,0,0,4,64.7
508,18918,Tre'Davious White,BUF,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,4,64.5
